,RMSE,PCC,SCC
141,0.912897712942084,0.11619462461647195,0.1367819252485213
142,2.4309170019526234,0.36368073814752666,0.36364615441457965
143,0.8516719688875316,0.26765921897466183,0.2794051020763843
144,2.1957062909465126,0.265458217197392,0.22417905406611024
145,2.6290611766231753,0.4162655240806152,0.3620479706682578
146,2.264281146264653,0.0479042968922887,0.027637264316719423
147,2.6889534354016944,0.32981092322347855,0.3026919947878053
148,4.199854932381485,0.3684567889548998,0.3578769768779157
149,1.1243014815542425,0.30168806244975443,0.3200605224636943
150,1.280784173739603,0.11382444782260202,0.11892935654885238
151,1.3666576389052125,0.28230993554112355,0.29052012142398614
152,4.034451693906425,0.3469491713862871,0.30790406859179537
153,3.2338285088862904,0.36821604952821985,0.36020663204666886
154,1.0074262351384304,0.31650932480906135,0.32708806043581035
155,2.1505585026876806,0.2955149313644218,0.1786625547665718
156,2.0982203257204275,0.23489075869710815,0.21328056038042084
157,1.2157674229288749,0.19664144223453148,0.17395274670770544
158,0.8325186675753994,0.20835891219246205,0.2155423498090987
159,1.4459297387548629,0.05008706266084915,0.04106966546300717
160,1.0668348491649235,0.11665327076473386,0.13302845305836505
161,2.0554215284899566,0.4203520876684251,0.3551366580541919
162,1.8621340467805994,0.21637814615275622,0.2781307500939988
163,2.422199173237225,0.18414896526320226,0.1579833324487481
164,1.7612880871597192,0.1305134910038113,0.12383937901179282
165,2.520236412885288,0.24292772886011307,0.23098991253505222
166,2.934497495106342,0.34160687060302425,0.3320898355444648
167,2.5009566153599505,0.1705182868128707,0.1552082918078533
168,2.3942927988773786,0.2012906130428809,0.19492079392293218
169,1.713299481024519,0.21991258625708432,0.23298195658570378
170,4.642952079495273,0.43155043458964754,0.4288795783173593
171,1.7151622730258849,0.3643022797445082,0.21795426395258874
172,3.38672744643606,0.4839362003013023,0.44985269744803597
173,0.793470601765622,0.23862487094150583,0.22983189865050094
174,1.260639819796876,0.249347681227594,0.2490333489728125
175,1.7274070348297386,0.25629560573990495,0.2907235281061336
176,1.5123265193149622,0.09215977205018483,0.09804501101198693
177,1.4240847372430494,0.22908576086978835,0.23393859181562293
178,2.1959267528673334,0.23123602704078805,0.2254649021362252
179,1.5173269749747147,0.208166687663231,0.177388929584575
180,1.4179181498802083,0.24757567186314722,0.204278948768118
181,1.2640692668870444,0.2256330460070457,0.26169013912700895
182,0.7945915628836464,0.23983360505445747,0.26176255027902334
183,1.6675328012276196,0.2650670774171954,0.25703415423458104
184,0.8020268279269912,0.1897286406140005,0.20514410853577866
185,2.3843955455232066,0.2703442934983438,0.18840595644768635
186,2.18162173459368,0.5067535031226005,0.4566238226280051
187,1.124140258624663,0.34617223342022335,0.328093413427517
188,10.895750063557195,0.40943450434778145,0.4031215750273998
189,4.889367892568718,0.30201145732413726,0.25528533883711796
190,2.695134120171515,0.26502618343591905,0.25461860513151185
191,0.29959330863721556,0.44609773959157045,0.43128212639228897
192,0.4625476128118895,0.23121554427179894,0.2626591497761228
193,3.4973814364779514,0.38266272183173705,0.3717618729253452
194,1.21540620285886,0.27541337541128624,0.26636964140030495
195,5.304340485452461,0.6096252358270997,0.6103998826032724
196,4.006772945094741,0.4520733110434165,0.2707357499212703
197,0.7400060556075214,0.4386607945842618,0.38310951596264164
198,4.25731673234153,0.5084657742222652,0.5093370346529711
199,3.333991859792725,0.38893194622187527,0.3633338799920744
200,0.40113404060568597,0.37195040955509784,0.3762990403261897
